Time,ADAUSDT,BATUSDT,BTCUSDT,BTTUSDT,DASHUSDT,EOSUSDT,ETCUSDT,ETHUSDT,HOTUSDT,IOTAUSDT,LINKUSDT,LTCUSDT,NEOUSDT,OMGUSDT,QTUMUSDT,THETAUSDT,TRXUSDT,VETUSDT,XLMUSDT,XMRUSDT,XRPUSDT
1600416000000,0.09328,0.2535,10959.1,0.000343,72.82,2.738,5.1644,386.97,0.000557,0.2782,10.9051,48.69,24.516,3.2531,2.744,0.5858,0.02911,0.014019,0.07964,92.57,0.25436
1600419600000,0.09366,0.2544,11008.38,0.000343,73.3,2.7454,5.1677,388.09,0.0005548,0.278,10.9079,48.83,24.384,3.32,2.722,0.5966,0.02962,0.014272,0.07983,93.37,0.25416
1600423200000,0.09325,0.2532,10974.0,0.0003418,73.29,2.7357,5.1728,385.71,0.0005571,0.2757,10.8499,48.72,25.149,3.3907,2.681,0.57455,0.0294,0.014209,0.07967,93.73,0.25338
1600426800000,0.09262,0.2532,10977.26,0.0003422,72.84,2.7337,5.1623,385.36,0.0005548,0.2741,10.8633,48.79,25.29,3.4182,2.67,0.5759,0.02948,0.014288,0.0798,94.33,0.25313
1600430400000,0.09256,0.2531,10990.49,0.000343,73.18,2.7392,5.1622,386.87,0.0005547,0.2751,10.8351,48.79,25.682,3.3748,2.788,0.57058,0.02929,0.014525,0.07989,94.66,0.25358
1600434000000,0.09229,0.2512,10914.51,0.0003388,72.43,2.7231,5.1052,383.19,0.000553,0.2724,10.7,48.45,25.39,3.2817,2.758,0.56703,0.02879,0.014658,0.07917,93.69,0.25105
1600437600000,0.09263,0.251,10945.21,0.0003412,72.71,2.7215,5.1118,385.26,0.0005532,0.2753,10.6898,48.58,25.301,3.2953,2.773,0.56223,0.02889,0.015056,0.07946,93.97,0.25154
1600441200000,0.09157,0.2486,10899.37,0.0003357,72.3,2.6926,5.0795,382.19,0.0005489,0.2732,10.3901,48.2,25.137,3.2009,2.767,0.56071,0.02844,0.014898,0.07855,93.77,0.2494
1600444800000,0.09153,0.2453,10882.75,0.0003376,72.01,2.7023,5.1462,382.53,0.0005525,0.273,10.3642,48.26,25.38,3.2011,2.824,0.55363,0.02882,0.014738,0.07851,93.14,0.24956
1600448400000,0.09072,0.2401,10834.42,0.0003328,70.96,2.6652,5.0967,376.92,0.0005492,0.2717,10.0789,47.73,25.203,3.001,2.795,0.54,0.02845,0.014542,0.07755,92.07,0.24706
1600452000000,0.09092,0.2422,10861.63,0.0003313,71.46,2.6803,5.122,379.55,0.0005459,0.2769,10.2419,47.97,25.297,3.0369,2.788,0.55511,0.02897,0.014545,0.07802,92.57,0.24815
1600455600000,0.09081,0.2425,10866.55,0.0003301,71.51,2.6787,5.1461,378.92,0.0005448,0.2729,10.1562,47.98,25.651,3.0772,2.791,0.55609,0.02885,0.014724,0.07797,92.04,0.24929
1600459200000,0.09074,0.2432,10886.79,0.0003304,71.53,2.6791,5.1513,380.0,0.0005443,0.2717,10.1686,48.03,25.55,3.0571,2.788,0.5655,0.02901,0.014554,0.07786,92.28,0.24875
1600462800000,0.09056,0.2429,10939.63,0.0003353,72.09,2.6892,5.1732,382.25,0.0005461,0.273,10.1999,48.19,25.701,2.9891,2.841,0.56698,0.02896,0.014559,0.07807,92.49,0.24995
1600466400000,0.09062,0.2442,10928.04,0.0003346,72.11,2.6904,5.1746,383.33,0.0005493,0.2733,10.148,48.28,25.115,3.012,2.808,0.57814,0.02908,0.014371,0.0783,92.38,0.2499
1600470000000,0.09093,0.2435,10933.39,0.0003316,72.24,2.6905,5.1854,384.39,0.0005497,0.2735,10.094,48.54,25.307,3.0236,2.804,0.57489,0.02905,0.01443,0.07825,92.47,0.25065
1600473600000,0.09095,0.2419,10972.79,0.0003308,72.03,2.6907,5.159,383.72,0.0005501,0.2715,9.9882,48.31,24.396,3.0391,2.705,0.56414,0.02891,0.014198,0.07791,92.6,0.25014
1600477200000,0.09059,0.2421,10945.49,0.000331,71.75,2.6977,5.1594,382.23,0.0005492,0.272,9.9798,48.28,24.163,3.0536,2.71,0.5675,0.02886,0.014044,0.07796,92.47,0.24934
1600480800000,0.09087,0.2425,10970.0,0.0003313,72.29,2.7252,5.1692,384.15,0.0005568,0.2734,10.2233,48.48,24.334,3.0483,2.714,0.57362,0.02898,0.014134,0.07826,92.62,0.25086
1600484400000,0.0912,0.2422,10976.0,0.000331,72.11,2.7207,5.1609,382.87,0.0005516,0.2729,10.1319,48.29,24.48,3.0971,2.684,0.57414,0.02885,0.014079,0.07799,92.47,0.24901
1600488000000,0.09146,0.2425,10956.67,0.0003321,72.14,2.7155,5.1608,382.36,0.0005513,0.2731,10.1765,48.24,24.538,3.0828,2.674,0.58469,0.02866,0.013987,0.07811,92.33,0.24925
1600491600000,0.09119,0.2421,10933.44,0.0003341,71.78,2.7044,5.1544,379.58,0.0005524,0.2712,10.1103,48.16,24.269,3.0494,2.642,0.58072,0.02849,0.013891,0.07771,91.82,0.24873
1600495200000,0.09169,0.243,10944.82,0.0003343,72.36,2.7109,5.1713,380.64,0.0005546,0.2755,10.1945,48.27,24.592,3.056,2.668,0.58315,0.02853,0.014527,0.0782,92.29,0.24951
1600498800000,0.09086,0.2415,10900.29,0.0003345,71.35,2.7015,5.154,377.77,0.0005496,0.2719,10.0791,48.06,24.084,3.04,2.62,0.57602,0.02824,0.014033,0.07717,91.58,0.24816
1600502400000,0.09156,0.2441,10926.86,0.0003321,72.2,2.7044,5.169,379.8,0.00055,0.2735,10.1702,48.15,24.4,3.0281,2.662,0.59237,0.02809,0.014357,0.07751,92.02,0.24844
1600506000000,0.09159,0.2427,10944.42,0.0003308,71.68,2.7026,5.1598,379.71,0.000548,0.2729,10.2184,48.13,23.844,2.9837,2.634,0.58812,0.02813,0.014245,0.07736,91.98,0.24903
1600509600000,0.09203,0.2432,10993.11,0.000334,72.12,2.7082,5.1741,381.99,0.0005512,0.2739,10.2684,48.28,23.829,3.017,2.637,0.60568,0.02797,0.014365,0.07778,92.78,0.24986
1600513200000,0.0929,0.2466,11140.0,0.0003359,72.86,2.729,5.208,386.71,0.000559,0.2787,10.4721,48.85,24.2,3.0824,2.673,0.60738,0.02846,0.014642,0.07847,94.24,0.25398
1600516800000,0.09257,0.2466,11098.98,0.0003344,73.08,2.7216,5.216,384.93,0.0005546,0.2766,10.3435,48.69,24.177,3.0965,2.677,0.59778,0.02823,0.014605,0.07849,94.84,0.25234
1600520400000,0.09274,0.2463,11105.0,0.0003364,73.34,2.7206,5.2088,385.74,0.0005552,0.2766,10.3658,48.79,24.53,3.0592,2.701,0.59549,0.02847,0.014924,0.07878,94.47,0.25355
1600524000000,0.09251,0.2458,11079.13,0.0003368,73.22,2.7176,5.2028,384.86,0.0005554,0.2764,10.2616,48.82,24.268,3.0411,2.673,0.59984,0.02845,0.014785,0.07844,94.31,0.25167
1600527600000,0.09238,0.2453,11090.56,0.0003368,73.0,2.7162,5.1956,384.59,0.0005566,0.2765,10.196,48.75,24.12,3.0328,2.643,0.60713,0.02828,0.014789,0.07834,94.62,0.2518
1600531200000,0.09207,0.2458,11059.3,0.0003393,72.77,2.7121,5.2068,384.57,0.0005563,0.2748,10.1631,48.65,24.037,3.0189,2.633,0.59054,0.02802,0.014634,0.07807,94.47,0.25108
1600534800000,0.09243,0.2468,11068.3,0.0003397,73.27,2.7138,5.2235,386.23,0.0005476,0.2757,10.1921,48.7,24.041,3.1407,2.655,0.57995,0.02822,0.01503,0.07874,94.75,0.25158
1600538400000,0.09217,0.246,11048.11,0.0003419,73.07,2.6961,5.2017,384.21,0.0005413,0.2728,10.1887,48.42,24.068,3.1307,2.651,0.58055,0.02792,0.015175,0.07902,94.43,0.25031
1600542000000,0.0921,0.2451,11054.2,0.0003396,73.19,2.6984,5.2121,384.82,0.0005398,0.2724,10.0911,48.37,24.002,3.1455,2.628,0.58491,0.02781,0.015104,0.07877,94.08,0.25081
1600545600000,0.09176,0.2452,11087.31,0.0003397,73.15,2.7022,5.2226,385.97,0.0005401,0.273,10.1331,48.47,24.14,3.1328,2.644,0.58363,0.02783,0.015365,0.07893,94.51,0.25129
1600549200000,0.09162,0.2436,11052.18,0.0003353,72.98,2.6967,5.2102,385.35,0.000535,0.2724,10.1718,48.38,24.07,3.0886,2.625,0.58573,0.0279,0.01525,0.07878,94.42,0.25088
1600552800000,0.0914,0.2437,11064.28,0.000334,73.02,2.6955,5.2103,384.87,0.000531,0.2721,10.0999,48.45,24.54,3.0521,2.64,0.57536,0.02776,0.015183,0.07835,94.53,0.25087
1600556400000,0.09141,0.2426,11080.65,0.0003343,72.85,2.7031,5.2177,385.25,0.0005345,0.2719,10.1209,48.52,24.5,3.0656,2.631,0.57862,0.02768,0.015265,0.07857,94.61,0.25112
1600560000000,0.09141,0.2425,11056.0,0.000333,72.68,2.6898,5.1897,383.64,0.0005364,0.2717,10.1806,48.42,24.573,3.054,2.639,0.56819,0.02732,0.015613,0.07842,94.36,0.25054
1600563600000,0.09122,0.2394,10939.63,0.0003341,72.25,2.68,5.1844,380.59,0.0005391,0.27,10.4069,48.15,24.244,3.0178,2.629,0.5673,0.02715,0.015797,0.07745,93.32,0.24928
1600567200000,0.09122,0.2393,10918.19,0.000333,71.74,2.6767,5.1698,380.22,0.0005393,0.2677,10.3516,47.98,24.291,3.003,2.582,0.56815,0.02719,0.015569,0.0776,93.06,0.24931
1600570800000,0.09131,0.2416,10948.81,0.0003337,72.03,2.6868,5.1828,381.39,0.0005401,0.2677,10.4583,48.12,25.019,3.0405,2.599,0.57322,0.02727,0.015561,0.07804,93.45,0.24982
1600574400000,0.09133,0.2401,10968.0,0.000333,72.09,2.6873,5.184,381.6,0.0005456,0.2697,10.4725,48.15,25.117,3.0531,2.599,0.57447,0.02737,0.015521,0.07815,93.31,0.24992
1600578000000,0.09187,0.2405,10952.38,0.0003335,72.08,2.6855,5.1707,380.89,0.0005451,0.2694,10.4584,48.1,24.898,3.0461,2.595,0.57213,0.02732,0.015307,0.078,93.57,0.24949
1600581600000,0.09164,0.2401,10964.65,0.000334,71.99,2.6914,5.1674,381.59,0.0005438,0.2678,10.388,48.21,25.054,3.0431,2.579,0.56865,0.02753,0.015102,0.07789,93.52,0.24956
1600585200000,0.09172,0.2403,10962.61,0.0003329,71.83,2.6883,5.1663,380.9,0.0005405,0.2677,10.3852,48.14,24.882,3.0683,2.571,0.581,0.02752,0.015065,0.07784,94.01,0.24967
1600588800000,0.09187,0.2404,10952.92,0.0003335,71.84,2.6859,5.1643,379.8,0.0005402,0.2676,10.4114,48.05,25.255,3.0997,2.593,0.57897,0.02748,0.014859,0.07788,93.88,0.24918
1600592400000,0.09189,0.2405,10964.67,0.0003326,71.8,2.692,5.1625,380.42,0.0005465,0.2679,10.2954,48.13,25.204,3.0555,2.575,0.58558,0.02765,0.014946,0.07793,94.03,0.24951
1600596000000,0.092,0.2408,10983.64,0.0003332,72.04,2.6994,5.1754,381.06,0.0005428,0.2692,10.2976,48.22,25.424,3.0585,2.602,0.58777,0.02763,0.01501,0.07822,94.62,0.24996
1600599600000,0.09177,0.2408,10951.17,0.0003324,71.72,2.6921,5.1553,379.45,0.0005373,0.2684,10.3114,48.07,25.395,3.0451,2.589,0.58454,0.02762,0.014957,0.07791,94.42,0.24942
1600603200000,0.08987,0.2367,10850.64,0.0003289,70.36,2.6502,5.0864,372.3,0.0005306,0.2616,10.1166,46.92,24.488,2.9867,2.507,0.562,0.02711,0.014465,0.07674,92.64,0.246
1600606800000,0.09011,0.2357,10866.07,0.0003272,70.72,2.6509,5.0932,373.49,0.0005296,0.2643,10.1318,46.97,24.723,2.9388,2.541,0.56574,0.02701,0.014628,0.07671,92.85,0.2467
1600610400000,0.08971,0.2348,10838.55,0.0003266,70.42,2.6494,5.0875,372.3,0.000525,0.2625,10.0343,46.89,24.17,2.9435,2.521,0.56,0.02682,0.014403,0.07621,92.18,0.24609
1600614000000,0.08947,0.2339,10834.58,0.0003257,70.45,2.6466,5.0714,370.75,0.0005246,0.2622,10.0157,46.69,24.021,2.9289,2.497,0.56187,0.02676,0.014252,0.07582,91.78,0.2451
1600617600000,0.08884,0.2319,10852.25,0.0003244,70.31,2.6538,5.0613,370.31,0.0005231,0.2592,9.8655,46.72,23.671,2.8661,2.488,0.5524,0.02671,0.014307,0.07636,91.69,0.2458
1600621200000,0.0892,0.2324,10894.66,0.0003269,70.5,2.6667,5.0754,372.74,0.0005261,0.2601,9.915,46.94,23.764,2.8678,2.506,0.55421,0.02677,0.014495,0.076,91.85,0.24663
1600624800000,0.08958,0.2327,10891.25,0.0003295,70.69,2.6713,5.0715,372.42,0.0005249,0.262,9.9633,47.1,23.647,2.8722,2.516,0.55671,0.02694,0.014439,0.07633,92.18,0.24675
1600628400000,0.08912,0.2337,10871.03,0.0003269,70.26,2.6671,5.0536,371.23,0.0005299,0.2612,9.9558,46.97,23.32,2.849,2.507,0.56352,0.02683,0.014284,0.0761,91.72,0.24618
1600632000000,0.08864,0.2326,10850.7,0.0003246,69.97,2.6569,5.0455,369.16,0.0005225,0.2585,9.7665,46.8,23.024,2.8466,2.488,0.56117,0.02668,0.014044,0.07585,91.65,0.24475
1600635600000,0.08904,0.2348,10871.67,0.000324,70.21,2.667,5.0615,369.84,0.0005181,0.2579,9.7493,46.88,23.11,2.8648,2.492,0.546,0.02676,0.014089,0.07669,91.76,0.24555
1600639200000,0.08903,0.2359,10874.66,0.0003251,70.22,2.6611,5.0758,369.19,0.000521,0.259,9.7343,46.68,23.352,2.873,2.495,0.54712,0.02674,0.014135,0.07658,91.75,0.24497
1600642800000,0.08936,0.2376,10920.28,0.0003292,70.77,2.6715,5.0895,371.04,0.0005255,0.2627,9.7357,47.09,23.579,2.8976,2.52,0.55705,0.02694,0.014476,0.07693,92.63,0.24652
1600646400000,0.08985,0.2387,10953.93,0.0003294,71.09,2.6783,5.107,374.45,0.0005289,0.2654,9.7616,47.16,23.907,2.8966,2.553,0.55689,0.02721,0.014413,0.07702,92.88,0.2464
1600650000000,0.08967,0.2382,10943.91,0.0003289,71.16,2.6766,5.1043,374.18,0.0005331,0.2658,9.7812,47.06,24.013,2.9082,2.554,0.56021,0.02732,0.014508,0.07688,92.99,0.24621
1600653600000,0.08958,0.2373,10940.27,0.00033,71.26,2.6813,5.1069,373.61,0.0005246,0.266,9.7373,47.13,23.925,2.8953,2.56,0.58613,0.02734,0.014483,0.07695,93.21,0.24681
1600657200000,0.08962,0.2379,10962.76,0.0003303,71.44,2.6775,5.1114,374.87,0.0005191,0.268,9.74,47.12,24.169,2.9022,2.572,0.59032,0.02744,0.014626,0.07709,93.35,0.24646
1600660800000,0.08937,0.2371,10956.75,0.000327,71.2,2.6723,5.1019,374.01,0.0005184,0.2665,9.6759,47.1,24.139,2.8909,2.558,0.59403,0.02733,0.014583,0.07688,93.5,0.24614
1600664400000,0.08941,0.2425,10959.75,0.0003263,71.34,2.6738,5.0957,374.49,0.0005168,0.267,9.7315,47.41,24.244,2.8718,2.597,0.58776,0.02727,0.014569,0.07685,94.08,0.24691
1600668000000,0.08914,0.2408,10946.2,0.0003259,71.23,2.6692,5.0812,373.36,0.0005173,0.2656,9.7412,47.26,24.052,2.8606,2.592,0.5815,0.02721,0.014713,0.07661,93.86,0.24666
1600671600000,0.08843,0.2402,10902.58,0.0003249,70.91,2.6672,5.0428,369.78,0.000508,0.2628,9.6191,46.99,23.484,2.7984,2.517,0.5724,0.02683,0.014216,0.07608,93.75,0.24495
1600675200000,0.08562,0.2392,10851.83,0.0003246,70.32,2.656,5.0193,367.79,0.000487,0.2599,9.3891,46.79,22.957,2.7549,2.477,0.56481,0.02682,0.014002,0.07524,92.93,0.2437
1600678800000,0.08239,0.2238,10700.01,0.000316,68.64,2.6054,4.9576,358.67,0.0004799,0.2483,8.81,45.85,21.442,2.6053,2.351,0.53753,0.02642,0.01311,0.07348,90.45,0.23881
1600682400000,0.08211,0.2243,10668.58,0.0003059,68.18,2.5955,4.9033,356.61,0.000477,0.2511,8.8766,45.33,21.662,2.6396,2.377,0.53753,0.02607,0.013268,0.07327,90.51,0.23855
1600686000000,0.08193,0.2239,10636.47,0.0003039,67.66,2.5919,4.8697,352.49,0.0004729,0.2492,8.901,44.96,21.147,2.642,2.361,0.5392,0.02613,0.013174,0.07302,89.38,0.23788
1600689600000,0.08084,0.2208,10570.3,0.0002989,66.99,2.5748,4.8116,345.14,0.000466,0.2454,9.0059,44.29,20.749,2.6187,2.314,0.53895,0.02575,0.012925,0.07153,89.13,0.23649
1600693200000,0.08135,0.2193,10590.06,0.0002985,66.85,2.5817,4.8151,345.66,0.0004734,0.2444,8.8761,44.31,20.929,2.6253,2.294,0.54829,0.02592,0.012882,0.07151,89.08,0.23721
1600696800000,0.07865,0.2118,10414.98,0.0002919,65.69,2.5295,4.6974,338.15,0.0004594,0.2404,8.8029,42.95,20.181,2.5344,2.246,0.54733,0.02486,0.012558,0.07007,86.86,0.23262
1600700400000,0.07942,0.2119,10418.76,0.000293,65.96,2.5148,4.7384,340.22,0.0004578,0.242,8.7172,43.13,20.236,2.5778,2.26,0.54003,0.02489,0.012556,0.07062,87.46,0.23218
1600704000000,0.07889,0.2107,10384.64,0.0002942,65.53,2.5157,4.7261,339.28,0.0004599,0.2399,8.5843,43.04,19.891,2.5414,2.242,0.55109,0.02465,0.012512,0.07,86.17,0.22998
1600707600000,0.07934,0.2119,10394.22,0.0002974,65.9,2.518,4.7813,341.08,0.0004646,0.2421,8.5991,43.17,20.13,2.5321,2.26,0.55466,0.02483,0.01256,0.07016,87.55,0.22988
1600711200000,0.08042,0.2136,10444.05,0.0002958,66.25,2.528,4.7808,342.5,0.0004587,0.2453,8.7397,43.33,20.013,2.5572,2.261,0.56713,0.02489,0.012581,0.0708,88.51,0.23166
1600714800000,0.08052,0.2153,10498.55,0.0002997,66.58,2.5305,4.8379,345.42,0.000473,0.2467,8.8599,43.46,20.643,2.5829,2.291,0.57872,0.02506,0.012757,0.07073,89.58,0.23242
1600718400000,0.08036,0.2146,10477.79,0.0002986,66.27,2.5331,4.8313,346.35,0.000485,0.2437,8.8646,43.71,20.388,2.5748,2.281,0.57182,0.02498,0.012795,0.0706,89.64,0.23206
1600722000000,0.08102,0.2156,10504.0,0.0003006,67.7,2.5389,4.8641,348.32,0.0004888,0.2452,9.0078,43.71,20.708,2.5873,2.3,0.58254,0.02527,0.012817,0.07111,90.89,0.2335
1600725600000,0.08068,0.2146,10478.14,0.0002996,67.26,2.5246,4.8404,344.36,0.0004833,0.2421,8.8822,43.49,20.566,2.5696,2.286,0.57342,0.02515,0.012821,0.07066,90.15,0.23256
1600729200000,0.07983,0.2131,10417.22,0.0002971,66.81,2.5051,4.8161,340.36,0.0004844,0.2398,8.7114,43.16,20.112,2.551,2.263,0.57114,0.0249,0.012605,0.06996,89.13,0.23102
1600732800000,0.08131,0.2152,10457.99,0.0002995,68.1,2.5175,4.8208,342.51,0.0004726,0.2425,8.8456,43.44,20.389,2.587,2.287,0.56945,0.0251,0.012735,0.07104,89.61,0.233
1600736400000,0.08067,0.2144,10437.57,0.0003003,67.87,2.5091,4.8184,342.21,0.0004713,0.2418,8.85,43.23,20.131,2.5785,2.267,0.57082,0.02506,0.012711,0.07064,89.59,0.23225
1600740000000,0.08112,0.216,10468.55,0.0003015,68.11,2.5168,4.8438,344.8,0.0004724,0.244,8.9503,43.43,20.104,2.6352,2.283,0.56736,0.02526,0.012696,0.07101,89.99,0.23204
1600743600000,0.08083,0.2164,10449.95,0.0002996,67.97,2.5275,4.8255,343.41,0.0004715,0.2432,8.8414,43.48,20.025,2.6201,2.274,0.56014,0.02521,0.01266,0.07055,89.84,0.23139
1600747200000,0.08203,0.2175,10463.99,0.0002992,68.21,2.5286,4.8366,344.15,0.0004713,0.2449,8.9085,43.61,20.298,2.6356,2.277,0.56209,0.0253,0.012918,0.07124,89.45,0.2325
1600750800000,0.08218,0.2193,10461.61,0.0003003,68.34,2.5393,4.8583,344.04,0.0004713,0.2444,9.0263,43.66,20.347,2.6594,2.272,0.5653,0.02535,0.012892,0.07193,89.63,0.23413
1600754400000,0.08082,0.2173,10423.27,0.0002952,67.91,2.5378,4.7944,342.05,0.0004649,0.2395,8.8803,43.35,19.679,2.6169,2.234,0.5458,0.02508,0.012655,0.07104,87.88,0.2323
1600758000000,0.07962,0.2154,10372.9,0.0002921,67.04,2.5197,4.76,336.12,0.0004601,0.2342,8.73,43.07,18.661,2.5367,2.178,0.53969,0.02474,0.01207,0.06949,87.22,0.22978
1600761600000,0.08143,0.2205,10463.18,0.0002955,67.98,2.5369,4.8089,342.11,0.0004713,0.2367,8.8209,43.58,19.02,2.5789,2.222,0.54186,0.02493,0.012516,0.06991,87.81,0.23129
1600765200000,0.08153,0.2231,10452.03,0.0002931,67.78,2.5481,4.8029,340.09,0.0004715,0.2349,8.8347,43.57,19.144,2.5784,2.231,0.5524,0.02483,0.012427,0.0699,87.92,0.23144
1600768800000,0.08198,0.2228,10458.4,0.0002952,67.87,2.552,4.8323,341.0,0.000473,0.2367,8.8923,43.75,19.402,2.5996,2.245,0.55213,0.02492,0.012512,0.07051,88.63,0.23197
1600772400000,0.08134,0.221,10452.26,0.0002974,67.58,2.54,4.8321,339.58,0.0004719,0.2352,8.835,43.6,19.296,2.6029,2.242,0.55069,0.0248,0.01257,0.07003,88.62,0.23152
1600776000000,0.08211,0.2234,10487.47,0.0002972,68.15,2.5481,4.8559,342.02,0.0004827,0.2347,8.8261,43.9,19.04,2.6475,2.25,0.54786,0.02481,0.012585,0.07035,89.3,0.23159
1600779600000,0.08204,0.2233,10473.43,0.0002981,68.07,2.5462,4.8846,340.96,0.0004811,0.2353,8.8031,43.95,18.936,2.7183,2.253,0.54638,0.02487,0.012572,0.07059,89.55,0.23129
1600783200000,0.08214,0.2236,10439.25,0.0002952,68.11,2.5392,4.8795,339.41,0.0004837,0.2392,8.8149,43.79,18.97,2.9042,2.269,0.55334,0.02477,0.012664,0.07062,89.67,0.2302
1600786800000,0.08215,0.2258,10451.07,0.0002964,68.42,2.5525,4.9153,341.23,0.0004813,0.2395,8.817,43.96,19.337,2.9082,2.295,0.55602,0.02485,0.012728,0.0705,89.85,0.23043
1600790400000,0.08248,0.2254,10455.13,0.000296,68.18,2.5482,4.909,341.02,0.0004832,0.2419,8.804,44.01,19.394,2.8695,2.307,0.56197,0.02496,0.012761,0.0706,90.31,0.23112
1600794000000,0.08315,0.2274,10491.0,0.0002972,68.43,2.5559,4.919,343.67,0.0004849,0.2442,8.8292,44.08,19.547,2.9333,2.323,0.57076,0.02521,0.012842,0.07168,90.85,0.23197
1600797600000,0.08258,0.2272,10489.25,0.0002956,68.36,2.5572,4.9314,343.2,0.0004843,0.243,8.8452,43.9,19.234,2.9094,2.3,0.57211,0.02511,0.012687,0.07171,94.56,0.23195
1600801200000,0.0821,0.228,10491.97,0.0002972,68.18,2.5523,4.9278,343.58,0.000483,0.2427,8.7632,43.93,19.176,2.8918,2.298,0.5757,0.02506,0.012591,0.07161,92.61,0.23178
1600804800000,0.08209,0.2279,10512.77,0.0002964,68.33,2.5567,4.9361,344.65,0.0004813,0.2441,8.709,44.06,19.237,2.8317,2.304,0.56363,0.02495,0.01264,0.07155,93.63,0.23252
1600808400000,0.08217,0.2289,10547.17,0.0002958,68.61,2.5795,4.9599,346.29,0.0004909,0.2464,8.7635,44.76,19.959,2.8769,2.339,0.57364,0.02506,0.012585,0.07216,93.06,0.23427
1600812000000,0.0817,0.2273,10508.4,0.0002971,67.99,2.5635,4.927,343.4,0.0004862,0.2421,8.6885,44.3,19.587,2.9538,2.312,0.56865,0.02485,0.012428,0.07131,92.32,0.2325
1600815600000,0.08146,0.2287,10529.61,0.0002983,68.12,2.5718,4.9453,344.21,0.0004878,0.2436,8.7401,44.47,20.205,3.2355,2.341,0.57472,0.02499,0.01234,0.07167,92.56,0.23302
1600819200000,0.08236,0.2301,10510.73,0.0002989,68.2,2.5748,4.9608,342.63,0.0004902,0.2442,8.7148,44.48,20.114,3.1284,2.345,0.58373,0.02508,0.012322,0.07137,93.4,0.23314
1600822800000,0.08263,0.2321,10515.02,0.0002985,68.33,2.5757,4.9594,343.52,0.0004878,0.245,8.7801,44.51,20.087,3.0584,2.346,0.58939,0.0252,0.012327,0.07169,93.94,0.23349
1600826400000,0.0824,0.231,10513.93,0.0002978,68.11,2.5712,4.9418,343.47,0.0004883,0.2441,8.7702,44.49,20.057,3.0616,2.33,0.58119,0.02514,0.012221,0.07158,93.67,0.23352
1600830000000,0.08166,0.2286,10476.01,0.0002956,67.78,2.5611,4.9176,341.06,0.0004895,0.2425,8.6089,44.25,19.746,3.1109,2.305,0.56829,0.02507,0.01183,0.0712,92.08,0.23235
1600833600000,0.08083,0.2275,10470.32,0.0002972,67.5,2.5535,4.9087,339.99,0.0004787,0.2401,8.4141,44.24,19.451,3.0053,2.275,0.55126,0.02499,0.011855,0.07092,91.71,0.2318
1600837200000,0.08086,0.2274,10473.22,0.0002981,67.63,2.5567,4.9123,340.58,0.0004762,0.2406,8.3486,44.23,19.335,3.0202,2.272,0.55882,0.02506,0.011843,0.07114,90.86,0.23302
1600840800000,0.08013,0.2256,10436.48,0.0002974,67.06,2.5401,4.8905,338.35,0.0004735,0.2374,8.021,44.06,19.24,2.9619,2.257,0.55852,0.02482,0.011634,0.07051,90.38,0.2316
1600844400000,0.08028,0.2276,10428.64,0.000296,67.37,2.5395,4.894,335.72,0.0004705,0.2368,8.1016,44.27,19.778,2.9791,2.272,0.56168,0.02479,0.011843,0.07073,90.86,0.23188
1600848000000,0.08025,0.2264,10448.54,0.0002964,67.39,2.5486,4.8995,336.41,0.0004755,0.2391,8.1132,44.63,20.967,3.1036,2.301,0.56873,0.02491,0.011946,0.0711,90.35,0.23162
1600851600000,0.08093,0.2287,10481.82,0.0002985,67.82,2.5595,4.9409,338.87,0.0004762,0.2422,8.1633,44.95,21.65,3.145,2.339,0.58129,0.02502,0.0121,0.0716,91.03,0.23278
1600855200000,0.08102,0.2285,10488.0,0.0002991,67.78,2.5575,4.9388,338.99,0.0004762,0.2457,8.1547,44.76,21.157,3.1202,2.322,0.57354,0.02511,0.012221,0.07171,90.71,0.23223
1600858800000,0.08086,0.2269,10474.45,0.0003008,67.46,2.5545,4.9295,338.71,0.0004763,0.2488,8.1542,44.64,21.105,3.0266,2.316,0.57988,0.02547,0.011999,0.07099,91.5,0.23229
1600862400000,0.08195,0.2281,10505.43,0.0003018,68.1,2.5634,4.9477,340.69,0.0004775,0.2512,8.4017,44.95,21.26,3.1233,2.34,0.5754,0.02568,0.012208,0.07181,91.83,0.23353
1600866000000,0.08153,0.2304,10495.85,0.0003045,67.94,2.5642,4.9706,341.1,0.0004779,0.2483,8.3348,44.7,21.391,3.067,2.344,0.5784,0.02567,0.012246,0.07189,91.86,0.2337
1600869600000,0.0811,0.2281,10471.89,0.0003009,67.28,2.5493,4.9403,339.12,0.0004735,0.243,8.1552,44.39,20.941,3.011,2.31,0.56184,0.02569,0.011909,0.07115,90.28,0.23282
1600873200000,0.0808,0.228,10453.2,0.0003044,67.17,2.5436,4.9454,338.53,0.0004704,0.243,8.2226,44.4,21.082,3.0241,2.323,0.56729,0.02599,0.01179,0.07083,90.09,0.23085
1600876800000,0.08091,0.2293,10486.2,0.000305,67.4,2.5489,4.983,339.72,0.0004737,0.2465,8.3712,44.51,21.254,3.1496,2.351,0.5681,0.02586,0.011959,0.07092,89.84,0.2318
1600880400000,0.08023,0.2285,10455.89,0.0003033,67.18,2.5431,4.9662,337.97,0.0004725,0.2456,8.2865,44.31,21.055,3.0997,2.334,0.57389,0.02577,0.01188,0.07068,89.89,0.23083
